Domain Code,Domain,Country Code (FAO),Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1979","1979","LCU","0.03","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1980","1980","LCU","0.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1981","1981","LCU","0.09","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1982","1982","LCU","0.17","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1983","1983","LCU","0.44","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1984","1984","LCU","1.69","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1985","1985","LCU","4.18","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1986","1986","LCU","12.08","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1987","1987","LCU","27.81","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1988","1988","LCU","194.35","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1989","1989","LCU","2650","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1062","Eggs, hen, in shell","1990","1990","LCU","71035","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1984","1984","LCU","1.69","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1985","1985","LCU","4.18","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1986","1986","LCU","12.08","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1987","1987","LCU","28","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1988","1988","LCU","190","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1989","1989","LCU","2650","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","1091","Eggs, other bird, in shell","1990","1990","LCU","71000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1984","1984","LCU","1.14","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1985","1985","LCU","4.6","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1986","1986","LCU","2","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1987","1987","LCU","5","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1988","1988","LCU","30","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1989","1989","LCU","500","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","821","Fibre crops nes","1990","1990","LCU","9000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1978","1978","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1979","1979","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1980","1980","LCU","0.02","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1981","1981","LCU","0.05","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1982","1982","LCU","0.09","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1983","1983","LCU","0.2","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1984","1984","LCU","0.64","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1985","1985","LCU","2.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1986","1986","LCU","5.98","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1987","1987","LCU","13.1","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1988","1988","LCU","100","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1989","1989","LCU","500","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","569","Figs","1990","1990","LCU","10000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1982","1982","LCU","0.02","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1983","1983","LCU","0.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1984","1984","LCU","0.18","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1985","1985","LCU","0.58","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1986","1986","LCU","1.68","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1987","1987","LCU","3.7","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1988","1988","LCU","37","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1989","1989","LCU","370","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","603","Fruit, tropical fresh nes","1990","1990","LCU","10000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1978","1978","LCU","0.02","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1979","1979","LCU","0.03","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1980","1980","LCU","0.05","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1981","1981","LCU","0.18","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1982","1982","LCU","0.35","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1983","1983","LCU","0.62","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1984","1984","LCU","1.74","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1985","1985","LCU","5.55","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1986","1986","LCU","16.17","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1987","1987","LCU","43.38","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1988","1988","LCU","300.99","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1989","1989","LCU","3000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","406","Garlic","1990","1990","LCU","157847","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1985","1985","LCU","0.92","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1986","1986","LCU","2.67","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1987","1987","LCU","6.1","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1988","1988","LCU","61","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1989","1989","LCU","610","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","507","Grapefruit (inc. pomelos)","1990","1990","LCU","15000","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1980","1980","LCU","0.02","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1981","1981","LCU","0.02","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1982","1982","LCU","0.38","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1983","1983","LCU","0.12","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1984","1984","LCU","0.19","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1985","1985","LCU","0.55","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1986","1986","LCU","2.8","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1987","1987","LCU","9.87","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1988","1988","LCU","46.66","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1989","1989","LCU","640","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","560","Grapes","1990","1990","LCU","18040","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1977","1977","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1978","1978","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1979","1979","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1980","1980","LCU","0.01","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1981","1981","LCU","0.03","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1982","1982","LCU","0.04","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1983","1983","LCU","0.13","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1984","1984","LCU","0.61","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1985","1985","LCU","1.32","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1986","1986","LCU","3.09","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1987","1987","LCU","6.66","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1988","1988","LCU","65.22","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1989","1989","LCU","960","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","242","Groundnuts, with shell","1990","1990","LCU","23900","","Official data"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","839","Gums, natural","1984","1984","LCU","1","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","839","Gums, natural","1985","1985","LCU","3","F","FAO estimate"
"PA","Producer Prices (old series)","21","Brazil","5530","Producer Price (LCU/tonne)","839","Gums, natural","1986","1986","LCU","7","F","FAO estimate"
