"LandNode1","LandNode2","LandNode3","LandLeaf","year.fillout","allocation","AgProductionTechnology","AgSupplySector","AgSupplySubsector","calOutputValue","harvests.per.year","Root.logit.exponent","LandNode1.logit.exponent","LandNode2.logit.exponent","LandNode3.logit.exponent","UnmanagedLandLeaf","unManagedLandValue","region","subregion","LandAllocatorRoot","share.weight.year","subs.share.weight","tech.share.weight"
"AgroForestLand_Montana","CropLand_Montana","OSD_Montana","OSD_Montana_Rainfed",2010,61.487495768,"OSD_Montana_Rainfed","OSD","OSD_Montana",60.587800541,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Montana","CropLand_Montana","Other_Montana","Other_Montana_Irrigated",2010,0,"Other_Montana_Irrigated","Other","Other_Montana",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","CropLand_Montana","Other_Montana","Other_Montana_Rainfed",2010,0,"Other_Montana_Rainfed","Other","Other_Montana",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","CropLand_Montana","PFB_Montana","PFB_Montana_Irrigated",2010,0,"PFB_Montana_Irrigated","PFB","PFB_Montana",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","CropLand_Montana","PFB_Montana","PFB_Montana_Rainfed",2010,0,"PFB_Montana_Rainfed","PFB","PFB_Montana",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","CropLand_Montana","V_F_Montana","V_F_Montana_Irrigated",2010,34.268157644,"V_F_Montana_Irrigated","V_F","V_F_Montana",523.7912192,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Montana","CropLand_Montana","V_F_Montana","V_F_Montana_Rainfed",2010,111.578682052,"V_F_Montana_Rainfed","V_F","V_F_Montana",736.773825483,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","C_B_Nebraska","C_B_Nebraska_Irrigated",2010,1.397409929,"C_B_Nebraska_Irrigated","C_B","C_B_Nebraska",101.4239945,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","C_B_Nebraska","C_B_Nebraska_Rainfed",2010,6.243395328,"C_B_Nebraska_Rainfed","C_B","C_B_Nebraska",187.4217878,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","GRN_Nebraska","GRN_Nebraska_Irrigated",2010,2631.043590099,"GRN_Nebraska_Irrigated","GRN","GRN_Nebraska",25421.018025299,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","GRN_Nebraska","GRN_Nebraska_Rainfed",2010,1201.576112355,"GRN_Nebraska_Rainfed","GRN","GRN_Nebraska",8633.016976853,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","OSD_Nebraska","OSD_Nebraska_Irrigated",2010,1.928593424,"OSD_Nebraska_Irrigated","OSD","OSD_Nebraska",4.044783759,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","OSD_Nebraska","OSD_Nebraska_Rainfed",2010,983.227932906,"OSD_Nebraska_Rainfed","OSD","OSD_Nebraska",1955.68743805,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","Other_Nebraska","Other_Nebraska_Irrigated",2010,0,"Other_Nebraska_Irrigated","Other","Other_Nebraska",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","CropLand_Nebraska","Other_Nebraska","Other_Nebraska_Rainfed",2010,0,"Other_Nebraska_Rainfed","Other","Other_Nebraska",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","CropLand_Nebraska","PFB_Nebraska","PFB_Nebraska_Irrigated",2010,0,"PFB_Nebraska_Irrigated","PFB","PFB_Nebraska",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","CropLand_Nebraska","PFB_Nebraska","PFB_Nebraska_Rainfed",2010,0,"PFB_Nebraska_Rainfed","PFB","PFB_Nebraska",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","CropLand_Nebraska","V_F_Nebraska","V_F_Nebraska_Irrigated",2010,14.184522988,"V_F_Nebraska_Irrigated","V_F","V_F_Nebraska",301.2156137,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nebraska","CropLand_Nebraska","V_F_Nebraska","V_F_Nebraska_Rainfed",2010,68.20687424,"V_F_Nebraska_Rainfed","V_F","V_F_Nebraska",941.1518301,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","C_B_Nevada","C_B_Nevada_Irrigated",2010,0.0401420451460672,"C_B_Nevada_Irrigated","C_B","C_B_Nevada",8.552063038,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","C_B_Nevada","C_B_Nevada_Rainfed",2010,0,"C_B_Nevada_Rainfed","C_B","C_B_Nevada",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","CropLand_Nevada","GRN_Nevada","GRN_Nevada_Irrigated",2010,28.8616430388408,"GRN_Nevada_Irrigated","GRN","GRN_Nevada",320.345161844,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","GRN_Nevada","GRN_Nevada_Rainfed",2010,1.68555603065713,"GRN_Nevada_Rainfed","GRN","GRN_Nevada",4.128106107,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","OSD_Nevada","OSD_Nevada_Irrigated",2010,0.00602890172464259,"OSD_Nevada_Irrigated","OSD","OSD_Nevada",0.034736037,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","OSD_Nevada","OSD_Nevada_Rainfed",2010,0.000584645224414884,"OSD_Nevada_Rainfed","OSD","OSD_Nevada",0.005075187,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","Other_Nevada","Other_Nevada_Irrigated",2010,0,"Other_Nevada_Irrigated","Other","Other_Nevada",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","CropLand_Nevada","Other_Nevada","Other_Nevada_Rainfed",2010,0,"Other_Nevada_Rainfed","Other","Other_Nevada",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","CropLand_Nevada","PFB_Nevada","PFB_Nevada_Irrigated",2010,0,"PFB_Nevada_Irrigated","PFB","PFB_Nevada",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","CropLand_Nevada","PFB_Nevada","PFB_Nevada_Rainfed",2010,0,"PFB_Nevada_Rainfed","PFB","PFB_Nevada",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","CropLand_Nevada","V_F_Nevada","V_F_Nevada_Irrigated",2010,10.4329089637487,"V_F_Nevada_Irrigated","V_F","V_F_Nevada",464.8274995,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_Nevada","CropLand_Nevada","V_F_Nevada","V_F_Nevada_Rainfed",2010,6.45058241208941,"V_F_Nevada_Rainfed","V_F","V_F_Nevada",69.930604085,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","C_B_New Hampshire","C_B_New Hampshire_Irrigated",2010,0.008901787,"C_B_New Hampshire_Irrigated","C_B","C_B_New Hampshire",0.643658395,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","C_B_New Hampshire","C_B_New Hampshire_Rainfed",2010,0.028329486,"C_B_New Hampshire_Rainfed","C_B","C_B_New Hampshire",3.392452551,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","GRN_New Hampshire","GRN_New Hampshire_Irrigated",2010,0.219565574,"GRN_New Hampshire_Irrigated","GRN","GRN_New Hampshire",1.120630157,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","GRN_New Hampshire","GRN_New Hampshire_Rainfed",2010,0.92017371,"GRN_New Hampshire_Rainfed","GRN","GRN_New Hampshire",4.74423626,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","OSD_New Hampshire","OSD_New Hampshire_Irrigated",2010,0.002197302,"OSD_New Hampshire_Irrigated","OSD","OSD_New Hampshire",0.004720398,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","OSD_New Hampshire","OSD_New Hampshire_Rainfed",2010,0.189390864,"OSD_New Hampshire_Rainfed","OSD","OSD_New Hampshire",0.562671978,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","Other_New Hampshire","Other_New Hampshire_Irrigated",2010,0,"Other_New Hampshire_Irrigated","Other","Other_New Hampshire",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Hampshire","CropLand_New Hampshire","Other_New Hampshire","Other_New Hampshire_Rainfed",2010,0.000191855,"Other_New Hampshire_Rainfed","Other","Other_New Hampshire",0.000388945,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","PFB_New Hampshire","PFB_New Hampshire_Irrigated",2010,0,"PFB_New Hampshire_Irrigated","PFB","PFB_New Hampshire",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Hampshire","CropLand_New Hampshire","PFB_New Hampshire","PFB_New Hampshire_Rainfed",2010,0,"PFB_New Hampshire_Rainfed","PFB","PFB_New Hampshire",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Hampshire","CropLand_New Hampshire","V_F_New Hampshire","V_F_New Hampshire_Irrigated",2010,0.108950347,"V_F_New Hampshire_Irrigated","V_F","V_F_New Hampshire",1.911108274,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Hampshire","CropLand_New Hampshire","V_F_New Hampshire","V_F_New Hampshire_Rainfed",2010,0.317637584,"V_F_New Hampshire_Rainfed","V_F","V_F_New Hampshire",4.434957993,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","C_B_New Jersey","C_B_New Jersey_Irrigated",2010,0.037291314,"C_B_New Jersey_Irrigated","C_B","C_B_New Jersey",2.793753665,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","C_B_New Jersey","C_B_New Jersey_Rainfed",2010,0.036036172,"C_B_New Jersey_Rainfed","C_B","C_B_New Jersey",4.081946993,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","GRN_New Jersey","GRN_New Jersey_Irrigated",2010,41.970365083,"GRN_New Jersey_Irrigated","GRN","GRN_New Jersey",341.386444048,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","GRN_New Jersey","GRN_New Jersey_Rainfed",2010,42.569794781,"GRN_New Jersey_Rainfed","GRN","GRN_New Jersey",285.56830338,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","OSD_New Jersey","OSD_New Jersey_Irrigated",2010,0.014612199,"OSD_New Jersey_Irrigated","OSD","OSD_New Jersey",0.03092645,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","OSD_New Jersey","OSD_New Jersey_Rainfed",2010,49.846831398,"OSD_New Jersey_Rainfed","OSD","OSD_New Jersey",142.12282606,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","Other_New Jersey","Other_New Jersey_Irrigated",2010,0.114077556,"Other_New Jersey_Irrigated","Other","Other_New Jersey",0.312591136,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","Other_New Jersey","Other_New Jersey_Rainfed",2010,0.002205,"Other_New Jersey_Rainfed","Other","Other_New Jersey",0.004759437,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","PFB_New Jersey","PFB_New Jersey_Irrigated",2010,0,"PFB_New Jersey_Irrigated","PFB","PFB_New Jersey",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Jersey","CropLand_New Jersey","PFB_New Jersey","PFB_New Jersey_Rainfed",2010,0,"PFB_New Jersey_Rainfed","PFB","PFB_New Jersey",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Jersey","CropLand_New Jersey","V_F_New Jersey","V_F_New Jersey_Irrigated",2010,0.355085028,"V_F_New Jersey_Irrigated","V_F","V_F_New Jersey",10.216655545,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Jersey","CropLand_New Jersey","V_F_New Jersey","V_F_New Jersey_Rainfed",2010,2.512922483,"V_F_New Jersey_Rainfed","V_F","V_F_New Jersey",53.772001507,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","C_B_New Mexico","C_B_New Mexico_Irrigated",2010,0.164328606,"C_B_New Mexico_Irrigated","C_B","C_B_New Mexico",13.10376999,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","C_B_New Mexico","C_B_New Mexico_Rainfed",2010,0,"C_B_New Mexico_Rainfed","C_B","C_B_New Mexico",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Mexico","CropLand_New Mexico","GRN_New Mexico","GRN_New Mexico_Irrigated",2010,214.913141609,"GRN_New Mexico_Irrigated","GRN","GRN_New Mexico",1494.284048763,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","GRN_New Mexico","GRN_New Mexico_Rainfed",2010,4.401459982,"GRN_New Mexico_Rainfed","GRN","GRN_New Mexico",7.507557786,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","OSD_New Mexico","OSD_New Mexico_Irrigated",2010,1.417061635,"OSD_New Mexico_Irrigated","OSD","OSD_New Mexico",2.787043898,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","OSD_New Mexico","OSD_New Mexico_Rainfed",2010,0.298254015,"OSD_New Mexico_Rainfed","OSD","OSD_New Mexico",0.226115448,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","Other_New Mexico","Other_New Mexico_Irrigated",2010,0.08797983,"Other_New Mexico_Irrigated","Other","Other_New Mexico",0.25097369,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","Other_New Mexico","Other_New Mexico_Rainfed",2010,0,"Other_New Mexico_Rainfed","Other","Other_New Mexico",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Mexico","CropLand_New Mexico","PFB_New Mexico","PFB_New Mexico_Irrigated",2010,34.26020375,"PFB_New Mexico_Irrigated","PFB","PFB_New Mexico",79.72990002,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","PFB_New Mexico","PFB_New Mexico_Rainfed",2010,0.734379346,"PFB_New Mexico_Rainfed","PFB","PFB_New Mexico",0.401804959,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","V_F_New Mexico","V_F_New Mexico_Irrigated",2010,33.63466842,"V_F_New Mexico_Irrigated","V_F","V_F_New Mexico",880.656453785,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New Mexico","CropLand_New Mexico","V_F_New Mexico","V_F_New Mexico_Rainfed",2010,18.655024446,"V_F_New Mexico_Rainfed","V_F","V_F_New Mexico",109.162100372,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","C_B_New York","C_B_New York_Irrigated",2010,0.0639759149611953,"C_B_New York_Irrigated","C_B","C_B_New York",5.010350879,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","C_B_New York","C_B_New York_Rainfed",2010,0.309664183231252,"C_B_New York_Rainfed","C_B","C_B_New York",43.08987564,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","GRN_New York","GRN_New York_Irrigated",2010,25.4520186409588,"GRN_New York_Irrigated","GRN","GRN_New York",241.327909573,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","GRN_New York","GRN_New York_Rainfed",2010,545.02210458953,"GRN_New York_Rainfed","GRN","GRN_New York",4147.271084791,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","OSD_New York","OSD_New York_Irrigated",2010,0.00578750852445761,"OSD_New York_Irrigated","OSD","OSD_New York",0.014666938,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","OSD_New York","OSD_New York_Rainfed",2010,90.9912212280783,"OSD_New York_Rainfed","OSD","OSD_New York",305.898214252,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","Other_New York","Other_New York_Irrigated",2010,0.121400673103314,"Other_New York_Irrigated","Other","Other_New York",0.369236969,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","Other_New York","Other_New York_Rainfed",2010,0.0103087862395713,"Other_New York_Rainfed","Other","Other_New York",0.02161937,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","PFB_New York","PFB_New York_Irrigated",2010,0,"PFB_New York_Irrigated","PFB","PFB_New York",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New York","CropLand_New York","PFB_New York","PFB_New York_Rainfed",2010,0,"PFB_New York_Rainfed","PFB","PFB_New York",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New York","CropLand_New York","V_F_New York","V_F_New York_Irrigated",2010,0.36553893754082,"V_F_New York_Irrigated","V_F","V_F_New York",8.345587854,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_New York","CropLand_New York","V_F_New York","V_F_New York_Rainfed",2010,20.8021741649606,"V_F_New York_Rainfed","V_F","V_F_New York",380.6907725,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","C_B_North Carolina","C_B_North Carolina_Irrigated",2010,0.000506870446938071,"C_B_North Carolina_Irrigated","C_B","C_B_North Carolina",0.06414103,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","C_B_North Carolina","C_B_North Carolina_Rainfed",2010,0.0848555701731282,"C_B_North Carolina_Rainfed","C_B","C_B_North Carolina",20.17680324,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","GRN_North Carolina","GRN_North Carolina_Irrigated",2010,65.5315249388417,"GRN_North Carolina_Irrigated","GRN","GRN_North Carolina",1112.69172989,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","GRN_North Carolina","GRN_North Carolina_Rainfed",2010,470.443916253124,"GRN_North Carolina_Rainfed","GRN","GRN_North Carolina",6171.935008212,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","OSD_North Carolina","OSD_North Carolina_Irrigated",2010,0.00148130726334677,"OSD_North Carolina_Irrigated","OSD","OSD_North Carolina",0.005525416,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","OSD_North Carolina","OSD_North Carolina_Rainfed",2010,624.617027237807,"OSD_North Carolina_Rainfed","OSD","OSD_North Carolina",3221.219370273,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","Other_North Carolina","Other_North Carolina_Irrigated",2010,3.75728873223936,"Other_North Carolina_Irrigated","Other","Other_North Carolina",18.86828847,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","Other_North Carolina","Other_North Carolina_Rainfed",2010,9.65880705303935,"Other_North Carolina_Rainfed","Other","Other_North Carolina",40.25785236,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","PFB_North Carolina","PFB_North Carolina_Irrigated",2010,7.20752295634975,"PFB_North Carolina_Irrigated","PFB","PFB_North Carolina",28.31660605,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","PFB_North Carolina","PFB_North Carolina_Rainfed",2010,91.5346888860977,"PFB_North Carolina_Rainfed","PFB","PFB_North Carolina",406.486314,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","V_F_North Carolina","V_F_North Carolina_Irrigated",2010,0.756614577515578,"V_F_North Carolina_Irrigated","V_F","V_F_North Carolina",39.788517651,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Carolina","CropLand_North Carolina","V_F_North Carolina","V_F_North Carolina_Rainfed",2010,34.999852648656,"V_F_North Carolina_Rainfed","V_F","V_F_North Carolina",1006.5469904,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","C_B_North Dakota","C_B_North Dakota_Irrigated",2010,0.296871899,"C_B_North Dakota_Irrigated","C_B","C_B_North Dakota",19.74091558,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","C_B_North Dakota","C_B_North Dakota_Rainfed",2010,91.48876447,"C_B_North Dakota_Rainfed","C_B","C_B_North Dakota",3229.831834,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","GRN_North Dakota","GRN_North Dakota_Irrigated",2010,69.477397509,"GRN_North Dakota_Irrigated","GRN","GRN_North Dakota",255.954634868,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","GRN_North Dakota","GRN_North Dakota_Rainfed",2010,2657.274766369,"GRN_North Dakota_Rainfed","GRN","GRN_North Dakota",4118.404260156,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","OSD_North Dakota","OSD_North Dakota_Irrigated",2010,3.782030904,"OSD_North Dakota_Irrigated","OSD","OSD_North Dakota",7.238753037,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","OSD_North Dakota","OSD_North Dakota_Rainfed",2010,1298.5213261,"OSD_North Dakota_Rainfed","OSD","OSD_North Dakota",2196.7331306,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,1,1
"AgroForestLand_North Dakota","CropLand_North Dakota","Other_North Dakota","Other_North Dakota_Irrigated",2010,0,"Other_North Dakota_Irrigated","Other","Other_North Dakota",0,1,0,1,0.5,0.5,"",12872995,"USA","PCHES","root",2010,0,0
