region,GCAM_commodity,year,area
China,OilCrop,1989,182.40027
Colombia,OilCrop,1989,1.15265
EU-12,OilCrop,1989,246.92098
EU-15,OilCrop,1989,89.52925
Europe_Eastern,OilCrop,1989,214.2252
Europe_Non_EU,OilCrop,1989,33.55826
European Free Trade Association,OilCrop,1989,0.23829
India,OilCrop,1989,220.908
Indonesia,OilCrop,1989,18.24523
Japan,OilCrop,1989,1.7201
Mexico,OilCrop,1989,8.14678
Middle East,OilCrop,1989,7.11098
Pakistan,OilCrop,1989,5.08363
Russia,OilCrop,1989,71.4084
South Africa,OilCrop,1989,6.66
South America_Northern,OilCrop,1989,2.79354
South America_Southern,OilCrop,1989,14.00814
South Asia,OilCrop,1989,8.70343
South Korea,OilCrop,1989,4.85236
Southeast Asia,OilCrop,1989,25.75095
USA,OilCrop,1989,256.50568
Africa_Eastern,OtherGrain,1989,87.37736
Africa_Northern,OtherGrain,1989,45.34319
Africa_Southern,OtherGrain,1989,23.84594
Africa_Western,OtherGrain,1989,232.62737
Argentina,OtherGrain,1989,14.1241
Australia_NZ,OtherGrain,1989,42.97173
Brazil,OtherGrain,1989,5.15063
Canada,OtherGrain,1989,69.05393
Central America and Caribbean,OtherGrain,1989,4.93835
Central Asia,OtherGrain,1989,4179.273
China,OtherGrain,1989,79.95258
Colombia,OtherGrain,1989,2.9
EU-12,OtherGrain,1989,1660.25315
EU-15,OtherGrain,1989,169.55465
Europe_Eastern,OtherGrain,1989,1566.711
Europe_Non_EU,OtherGrain,1989,58.77195
European Free Trade Association,OtherGrain,1989,3.88319
India,OtherGrain,1989,318.646
Japan,OtherGrain,1989,1.42412
Mexico,OtherGrain,1989,19.80557
Middle East,OtherGrain,1989,74.35788
Pakistan,OtherGrain,1989,11.103
Russia,OtherGrain,1989,522.237
South Africa,OtherGrain,1989,4.68
South America_Northern,OtherGrain,1989,2.88514
South America_Southern,OtherGrain,1989,6.65997
South Asia,OtherGrain,1989,6.02649
South Korea,OtherGrain,1989,3.75164
Southeast Asia,OtherGrain,1989,3.58998
USA,OtherGrain,1989,110.63
Africa_Eastern,PalmFruit,1989,0.70413
Africa_Southern,PalmFruit,1989,4.3015
Africa_Western,PalmFruit,1989,33.7326
Brazil,PalmFruit,1989,2.14992
Central America and Caribbean,PalmFruit,1989,1.96085
China,PalmFruit,1989,0.58
Colombia,PalmFruit,1989,0.88135
EU-15,PalmFruit,1989,0.041
Europe_Non_EU,PalmFruit,1989,0
India,PalmFruit,1989,14.722
Indonesia,PalmFruit,1989,27.60005
Mexico,PalmFruit,1989,1.75406
Pakistan,PalmFruit,1989,0.00302
South America_Northern,PalmFruit,1989,0.41017
South America_Southern,PalmFruit,1989,0.82703
South Asia,PalmFruit,1989,4.51869
Southeast Asia,PalmFruit,1989,64.01701
USA,PalmFruit,1989,0.012
Africa_Eastern,Rice,1989,12.27313
Africa_Northern,Rice,1989,4.14496
Africa_Southern,Rice,1989,5.37897
Africa_Western,Rice,1989,42.48752
Argentina,Rice,1989,1.049
Australia_NZ,Rice,1989,0.97
Brazil,Rice,1989,52.54159
Central America and Caribbean,Rice,1989,5.55348
Central Asia,Rice,1989,52.504
China,Rice,1989,331.75856
Colombia,Rice,1989,5.158
EU-12,Rice,1989,20.4989
EU-15,Rice,1989,3.31827
Europe_Eastern,Rice,1989,19.689
Europe_Non_EU,Rice,1989,0.9898
India,Rice,1989,421.66896
Indonesia,Rice,1989,105.31207
Japan,Rice,1989,20.97
Mexico,Rice,1989,1.51458
Middle East,Rice,1989,5.91764
Pakistan,Rice,1989,21.069
Russia,Rice,1989,6.563
South Africa,Rice,1989,0.013
South America_Northern,Rice,1989,2.33013
South America_Southern,Rice,1989,7.66558
South Asia,Rice,1989,127.96791
South Korea,Rice,1989,25.13322
Southeast Asia,Rice,1989,265.75639
USA,Rice,1989,10.8705
Africa_Eastern,Root_Tuber,1989,21.9124
Africa_Northern,Root_Tuber,1989,2.7329
Africa_Southern,Root_Tuber,1989,26.09142
Africa_Western,Root_Tuber,1989,97.07481
Argentina,Root_Tuber,1989,1.38225
Australia_NZ,Root_Tuber,1989,0.47686
Brazil,Root_Tuber,1989,21.26795
Canada,Root_Tuber,1989,1.145
Central America and Caribbean,Root_Tuber,1989,4.36982
Central Asia,Root_Tuber,1989,480.76621
China,Root_Tuber,1989,94.23057
Colombia,Root_Tuber,1989,3.632
EU-12,Root_Tuber,1989,209.9041
EU-15,Root_Tuber,1989,18.03802
Europe_Eastern,Root_Tuber,1989,180.24
Europe_Non_EU,Root_Tuber,1989,16.6825
European Free Trade Association,Root_Tuber,1989,0.39683
India,Root_Tuber,1989,13.394
Indonesia,Root_Tuber,1989,16.87287
Japan,Root_Tuber,1989,2.1742
Mexico,Root_Tuber,1989,0.74665
Middle East,Root_Tuber,1989,1.90569
Pakistan,Root_Tuber,1989,0.64337
Russia,Root_Tuber,1989,60.08
South Africa,Root_Tuber,1989,0.86106
South America_Northern,Root_Tuber,1989,0.79592
South America_Southern,Root_Tuber,1989,8.41688
South Asia,Root_Tuber,1989,3.26182
South Korea,Root_Tuber,1989,1.07284
Southeast Asia,Root_Tuber,1989,29.16579
USA,Root_Tuber,1989,5.57055
Africa_Eastern,SugarCrop,1989,2.93883
Africa_Northern,SugarCrop,1989,2.16047
Africa_Southern,SugarCrop,1989,1.05113
Africa_Western,SugarCrop,1989,2.95248
Argentina,SugarCrop,1989,2.293
Australia_NZ,SugarCrop,1989,3.13
Brazil,SugarCrop,1989,40.677
Canada,SugarCrop,1989,0.226
Central America and Caribbean,SugarCrop,1989,19.90697
Central Asia,SugarCrop,1989,267.5808
China,SugarCrop,1989,15.98962
Colombia,SugarCrop,1989,3.217
EU-12,SugarCrop,1989,113.82638
EU-15,SugarCrop,1989,20.18424
Europe_Eastern,SugarCrop,1989,100.3428
Europe_Non_EU,SugarCrop,1989,10.56986
European Free Trade Association,SugarCrop,1989,0.1449
India,SugarCrop,1989,33.289
Indonesia,SugarCrop,1989,3.39925
Japan,SugarCrop,1989,1.05513
Mexico,SugarCrop,1989,6.12675
Middle East,SugarCrop,1989,2.06518
Pakistan,SugarCrop,1989,8.882
Russia,SugarCrop,1989,33.4476
South Africa,SugarCrop,1989,2.58495
South America_Northern,SugarCrop,1989,1.54261
South America_Southern,SugarCrop,1989,3.20317
South Asia,SugarCrop,1989,2.27508
Southeast Asia,SugarCrop,1989,11.97683
USA,SugarCrop,1989,8.89917
Africa_Eastern,Wheat,1989,9.95691
Africa_Northern,Wheat,1989,55.31903
Africa_Southern,Wheat,1989,1.71982
Africa_Western,Wheat,1989,0.68922
Argentina,Wheat,1989,53.07274
Australia_NZ,Wheat,1989,90.41708
Brazil,Wheat,1989,32.82319
Canada,Wheat,1989,137.175
Central America and Caribbean,Wheat,1989,0.2332
Central Asia,Wheat,1989,3819.28064
China,Wheat,1989,298.42187
Colombia,Wheat,1989,0.464
EU-12,Wheat,1989,1538.83143
EU-15,Wheat,1989,156.40372
Europe_Eastern,Wheat,1989,1430.25024
Europe_Non_EU,Wheat,1989,168.3247
European Free Trade Association,Wheat,1989,1.36937
India,Wheat,1989,241.09104
Japan,Wheat,1989,2.838
Mexico,Wheat,1989,11.44176
Middle East,Wheat,1989,91.30864
Pakistan,Wheat,1989,77.296
Russia,Wheat,1989,476.75008
South Africa,Wheat,1989,18.43
South America_Northern,Wheat,1989,0.00893
South America_Southern,Wheat,1989,12.59386
South Asia,Wheat,1989,27.75806
South Korea,Wheat,1989,0.00728
Southeast Asia,Wheat,1989,1.21892
USA,Wheat,1989,251.67008
Africa_Eastern,Corn,1990,37.70767
Africa_Northern,Corn,1990,12.06314
Africa_Southern,Corn,1990,67.77099
Africa_Western,Corn,1990,99.91145
Argentina,Corn,1990,15.6033
Australia_NZ,Corn,1990,0.76542
Brazil,Corn,1990,113.943
Canada,Corn,1990,10.65895
Central America and Caribbean,Corn,1990,19.48726
Central Asia,Corn,1990,226.96
China,Corn,1990,214.84665
Colombia,Corn,1990,8.369
EU-12,Corn,1990,150.56145
EU-15,Corn,1990,36.84804
Europe_Eastern,Corn,1990,85.11
Europe_Non_EU,Corn,1990,117.22015
European Free Trade Association,Corn,1990,0.27367
India,Corn,1990,59.043
Indonesia,Corn,1990,32.35592
Japan,Corn,1990,0.39517
Mexico,Corn,1990,73.5691
Middle East,Corn,1990,2.24557
Pakistan,Corn,1990,8.452
Russia,Corn,1990,28.37
South Africa,Corn,1990,41.88503
South America_Northern,Corn,1990,4.64443
South America_Southern,Corn,1990,14.02973
South Asia,Corn,1990,11.05799
South Korea,Corn,1990,0.51974
Southeast Asia,Corn,1990,60.84312
USA,Corn,1990,273.7189
Africa_Eastern,FiberCrop,1990,5.69247
Africa_Northern,FiberCrop,1990,4.52556
Africa_Southern,FiberCrop,1990,8.72337
Africa_Western,FiberCrop,1990,17.32022
Argentina,FiberCrop,1990,5.474
Australia_NZ,FiberCrop,1990,2.398
Brazil,FiberCrop,1990,21.62854
Central America and Caribbean,FiberCrop,1990,1.24059
Central Asia,FiberCrop,1990,315.488
China,FiberCrop,1990,59.61772
Colombia,FiberCrop,1990,2.0054
EU-12,FiberCrop,1990,119.4637
EU-15,FiberCrop,1990,4.21661
Europe_Eastern,FiberCrop,1990,118.308
Europe_Non_EU,FiberCrop,1990,6.54028
India,FiberCrop,1990,82.172
Indonesia,FiberCrop,1990,0.20617
Japan,FiberCrop,1990,0
Mexico,FiberCrop,1990,2.74775
Middle East,FiberCrop,1990,4.3896
Pakistan,FiberCrop,1990,26.62493
Russia,FiberCrop,1990,39.436
South Africa,FiberCrop,1990,1.27
South America_Northern,FiberCrop,1990,0.79103
South America_Southern,FiberCrop,1990,6.84117
South Asia,FiberCrop,1990,6.02844
South Korea,FiberCrop,1990,0.0119
Southeast Asia,FiberCrop,1990,2.97099
USA,FiberCrop,1990,47.48
Africa_Eastern,FodderHerb,1990,0.5019
Africa_Northern,FodderHerb,1990,0.2147
Australia_NZ,FodderHerb,1990,0.10368
Central Asia,FodderHerb,1990,58.4
EU-12,FodderHerb,1990,22.16985
EU-15,FodderHerb,1990,1.06068
Europe_Eastern,FodderHerb,1990,21.9
Europe_Non_EU,FodderHerb,1990,3.29105
Mexico,FodderHerb,1990,0.06726
Middle East,FodderHerb,1990,0.52787
Russia,FodderHerb,1990,7.3
Africa_Eastern,MiscCrop,1990,56.74453
Africa_Northern,MiscCrop,1990,29.31379
Africa_Southern,MiscCrop,1990,23.0421
Africa_Western,MiscCrop,1990,90.76269
Argentina,MiscCrop,1990,8.95358
Australia_NZ,MiscCrop,1990,17.04679
Brazil,MiscCrop,1990,110.30187
Canada,MiscCrop,1990,4.84165
Central America and Caribbean,MiscCrop,1990,28.22962
Central Asia,MiscCrop,1990,780.10568
China,MiscCrop,1990,149.24995
Colombia,MiscCrop,1990,14.42263
EU-12,MiscCrop,1990,334.27559
EU-15,MiscCrop,1990,100.15326
Europe_Eastern,MiscCrop,1990,292.53963
Europe_Non_EU,MiscCrop,1990,96.63717
European Free Trade Association,MiscCrop,1990,0.62506
India,MiscCrop,1990,287.27326
Indonesia,MiscCrop,1990,33.9596
Japan,MiscCrop,1990,6.84514
Mexico,MiscCrop,1990,39.98933
Middle East,MiscCrop,1990,35.75193
Pakistan,MiscCrop,1990,21.12797
Russia,MiscCrop,1990,97.51321
South Africa,MiscCrop,1990,4.64639
South America_Northern,MiscCrop,1990,5.64523
South America_Southern,MiscCrop,1990,19.38578
South Asia,MiscCrop,1990,17.42694
South Korea,MiscCrop,1990,7.95062
Southeast Asia,MiscCrop,1990,45.55323
USA,MiscCrop,1990,37.53863
Africa_Eastern,OilCrop,1990,19.31514
Africa_Northern,OilCrop,1990,23.51601
Africa_Southern,OilCrop,1990,13.05173
Africa_Western,OilCrop,1990,62.43468
Argentina,OilCrop,1990,84.485
Australia_NZ,OilCrop,1990,2.29065
Brazil,OilCrop,1990,119.41625
Canada,OilCrop,1990,40.03958
Central America and Caribbean,OilCrop,1990,2.19179
Central Asia,OilCrop,1990,571.27592
China,OilCrop,1990,183.13977
Colombia,OilCrop,1990,1.343
EU-12,OilCrop,1990,242.48709
EU-15,OilCrop,1990,97.32314
Europe_Eastern,OilCrop,1990,214.22847
Europe_Non_EU,OilCrop,1990,33.85853
European Free Trade Association,OilCrop,1990,0.23056
India,OilCrop,1990,227.654
Indonesia,OilCrop,1990,19.9135
Japan,OilCrop,1990,1.65425
Mexico,OilCrop,1990,6.3873
Middle East,OilCrop,1990,8.40043
Pakistan,OilCrop,1990,4.94225
Russia,OilCrop,1990,71.40949
South Africa,OilCrop,1990,7.30125
South America_Northern,OilCrop,1990,2.44375
South America_Southern,OilCrop,1990,13.90123
South Asia,OilCrop,1990,8.65618
South Korea,OilCrop,1990,4.52172
Southeast Asia,OilCrop,1990,27.16238
USA,OilCrop,1990,245.89758
Africa_Eastern,OtherGrain,1990,67.84362
Africa_Northern,OtherGrain,1990,47.17512
Africa_Southern,OtherGrain,1990,20.20529
Africa_Western,OtherGrain,1990,243.40471
Argentina,OtherGrain,1990,15.04695
Australia_NZ,OtherGrain,1990,41.67817
Brazil,OtherGrain,1990,4.9042
Canada,OtherGrain,1990,61.73374
Central America and Caribbean,OtherGrain,1990,4.14155
Central Asia,OtherGrain,1990,4175.86964
China,OtherGrain,1990,78.2715
Colombia,OtherGrain,1990,3.281
EU-12,OtherGrain,1990,1659.68965
EU-15,OtherGrain,1990,164.71895
Europe_Eastern,OtherGrain,1990,1565.5125
Europe_Non_EU,OtherGrain,1990,58.04083
European Free Trade Association,OtherGrain,1990,3.92835
India,OtherGrain,1990,304.437
Japan,OtherGrain,1990,1.36777
Mexico,OtherGrain,1990,21.66081
Middle East,OtherGrain,1990,82.77253
Pakistan,OtherGrain,1990,10.617
Russia,OtherGrain,1990,521.8375
South Africa,OtherGrain,1990,4.14538
South America_Northern,OtherGrain,1990,1.75798
South America_Southern,OtherGrain,1990,5.72073
South Asia,OtherGrain,1990,6.03446
South Korea,OtherGrain,1990,3.37416
Southeast Asia,OtherGrain,1990,3.61614
USA,OtherGrain,1990,94.978
Africa_Eastern,PalmFruit,1990,0.72079
Africa_Southern,PalmFruit,1990,3.90394
Africa_Western,PalmFruit,1990,34.24773
Brazil,PalmFruit,1990,2.46908
Central America and Caribbean,PalmFruit,1990,2.11034
China,PalmFruit,1990,0.56409
Colombia,PalmFruit,1990,1.05171
EU-15,PalmFruit,1990,0.04134
Europe_Non_EU,PalmFruit,1990,0
India,PalmFruit,1990,14.75
Indonesia,PalmFruit,1990,29.34596
Mexico,PalmFruit,1990,1.7332
Pakistan,PalmFruit,1990,0.00322
South America_Northern,PalmFruit,1990,0.4105
South America_Southern,PalmFruit,1990,0.83577
South Asia,PalmFruit,1990,4.51857
Southeast Asia,PalmFruit,1990,64.96602
USA,PalmFruit,1990,0.0108
Africa_Eastern,Rice,1990,12.55104
Africa_Northern,Rice,1990,4.37258
Africa_Southern,Rice,1990,5.36589
Africa_Western,Rice,1990,37.33667
Argentina,Rice,1990,1.1662
Australia_NZ,Rice,1990,1.05
Brazil,Rice,1990,39.4669
Central America and Caribbean,Rice,1990,5.54576
Central Asia,Rice,1990,49.12
China,Rice,1990,335.18972
Colombia,Rice,1990,5.211
EU-12,Rice,1990,19.13111
EU-15,Rice,1990,3.75235
Europe_Eastern,Rice,1990,18.42
Europe_Non_EU,Rice,1990,0.93748
India,Rice,1990,426.86608
Indonesia,Rice,1990,105.02357
Japan,Rice,1990,20.74
Mexico,Rice,1990,1.05402
Middle East,Rice,1990,6.03487
Pakistan,Rice,1990,21.127
Russia,Rice,1990,6.14
South Africa,Rice,1990,0.01191
South America_Northern,Rice,1990,2.18107
South America_Southern,Rice,1990,7.0801
South Asia,Rice,1990,129.20051
South Korea,Rice,1990,24.88682
Southeast Asia,Rice,1990,254.80754
USA,Rice,1990,11.424
Africa_Eastern,Root_Tuber,1990,23.22929
Africa_Northern,Root_Tuber,1990,2.75597
Africa_Southern,Root_Tuber,1990,25.81913
Africa_Western,Root_Tuber,1990,101.34374
Argentina,Root_Tuber,1990,1.14826
Australia_NZ,Root_Tuber,1990,0.49862
Brazil,Root_Tuber,1990,21.82025
Canada,Root_Tuber,1990,1.197
Central America and Caribbean,Root_Tuber,1990,4.36958
Central Asia,Root_Tuber,1990,466.4988
China,Root_Tuber,1990,94.50986
Colombia,Root_Tuber,1990,3.73207
EU-12,Root_Tuber,1990,203.58396
EU-15,Root_Tuber,1990,16.88324
Europe_Eastern,Root_Tuber,1990,174.8913
Europe_Non_EU,Root_Tuber,1990,16.6767
European Free Trade Association,Root_Tuber,1990,0.38692
India,Root_Tuber,1990,13.387
Indonesia,Root_Tuber,1990,15.64706
Japan,Root_Tuber,1990,2.1193
Mexico,Root_Tuber,1990,0.83689
Middle East,Root_Tuber,1990,2.22822
Pakistan,Root_Tuber,1990,0.80409
Russia,Root_Tuber,1990,58.2971
South Africa,Root_Tuber,1990,0.77947
South America_Northern,Root_Tuber,1990,0.72952
South America_Southern,Root_Tuber,1990,7.73176
South Asia,Root_Tuber,1990,3.31218
South Korea,Root_Tuber,1990,0.8012
Southeast Asia,Root_Tuber,1990,27.95446
USA,Root_Tuber,1990,5.9405
Africa_Eastern,SugarCrop,1990,2.95513
Africa_Northern,SugarCrop,1990,2.09176
Africa_Southern,SugarCrop,1990,1.09729
Africa_Western,SugarCrop,1990,3.11031
Argentina,SugarCrop,1990,2.55649
Australia_NZ,SugarCrop,1990,3.32
Brazil,SugarCrop,1990,42.726
Canada,SugarCrop,1990,0.241
Central America and Caribbean,SugarCrop,1990,20.67382
Central Asia,SugarCrop,1990,262.84
China,SugarCrop,1990,17.47777
Colombia,SugarCrop,1990,3.18334
EU-12,SugarCrop,1990,111.27875
EU-15,SugarCrop,1990,20.37852
Europe_Eastern,SugarCrop,1990,98.565
Europe_Non_EU,SugarCrop,1990,11.75438
European Free Trade Association,SugarCrop,1990,0.1446
India,SugarCrop,1990,34.39
Indonesia,SugarCrop,1990,3.45
Japan,SugarCrop,1990,1.04753
Mexico,SugarCrop,1990,5.71342
Middle East,SugarCrop,1990,2.06052
Pakistan,SugarCrop,1990,8.65256
Russia,SugarCrop,1990,32.855
South Africa,SugarCrop,1990,2.64687
South America_Northern,SugarCrop,1990,1.43651
South America_Southern,SugarCrop,1990,3.48153
South Asia,SugarCrop,1990,2.42488
Southeast Asia,SugarCrop,1990,12.8563
USA,SugarCrop,1990,8.97046
Africa_Eastern,Wheat,1990,10.41507
Africa_Northern,Wheat,1990,57.14859
Africa_Southern,Wheat,1990,1.71821
Africa_Western,Wheat,1990,0.82977
Argentina,Wheat,1990,53.07274
Australia_NZ,Wheat,1990,92.56591
Brazil,Wheat,1990,26.8099
Canada,Wheat,1990,140.975
Central America and Caribbean,Wheat,1990,0.1733
Central Asia,Wheat,1990,3859.56945
China,Wheat,1990,307.54285
Colombia,Wheat,1990,0.567
EU-12,Wheat,1990,1554.27239
EU-15,Wheat,1990,153.39152
Europe_Eastern,Wheat,1990,1445.34
Europe_Non_EU,Wheat,1990,171.10709
European Free Trade Association,Wheat,1990,1.47743
India,Wheat,1990,235.01904
Japan,Wheat,1990,2.604
Mexico,Wheat,1990,9.32763
Middle East,Wheat,1990,98.44787
Pakistan,Wheat,1990,78.445
Russia,Wheat,1990,481.78
South Africa,Wheat,1990,15.63
South America_Northern,Wheat,1990,0.009
South America_Southern,Wheat,1990,11.68008
South Asia,Wheat,1990,27.7274
South Korea,Wheat,1990,0.00588
Southeast Asia,Wheat,1990,1.31058
USA,Wheat,1990,279.65
Africa_Eastern,Corn,1991,34.75462
Africa_Northern,Corn,1991,12.54718
Africa_Southern,Corn,1991,69.13141
Africa_Western,Corn,1991,103.15159
Argentina,Corn,1991,19.001
Australia_NZ,Corn,1991,0.74499
Brazil,Corn,1991,130.637
Canada,Corn,1991,11.38511
Central America and Caribbean,Corn,1991,20.53792
Central Asia,Corn,1991,237.76
China,Corn,1991,216.50722
Colombia,Corn,1991,8.218
EU-12,Corn,1991,157.90666
EU-15,Corn,1991,40.57636
Europe_Eastern,Corn,1991,89.16
Europe_Non_EU,Corn,1991,113.87374
European Free Trade Association,Corn,1991,0.2739
India,Corn,1991,58.594
Indonesia,Corn,1991,29.851
Japan,Corn,1991,0.39409
Mexico,Corn,1991,69.6811
Middle East,Corn,1991,2.49053
Pakistan,Corn,1991,8.452
Russia,Corn,1991,29.72
South Africa,Corn,1991,38.4376
South America_Northern,Corn,1991,4.50772
South America_Southern,Corn,1991,14.70169
South Asia,Corn,1991,10.76776
South Korea,Corn,1991,0.43748
Southeast Asia,Corn,1991,57.29043
USA,Corn,1991,281.47055
Africa_Eastern,FiberCrop,1991,5.04569
Africa_Northern,FiberCrop,1991,3.92478
Africa_Southern,FiberCrop,1991,10.50806
Africa_Western,FiberCrop,1991,19.91882
Argentina,FiberCrop,1991,5.411
Australia_NZ,FiberCrop,1991,2.79
Brazil,FiberCrop,1991,21.40056
Central America and Caribbean,FiberCrop,1991,1.24533
Central Asia,FiberCrop,1991,291.248
China,FiberCrop,1991,68.84101
Colombia,FiberCrop,1991,2.6216
EU-12,FiberCrop,1991,109.97888
EU-15,FiberCrop,1991,3.67965
Europe_Eastern,FiberCrop,1991,109.218
Europe_Non_EU,FiberCrop,1991,6.0101
India,FiberCrop,1991,85.368
Indonesia,FiberCrop,1991,0.2083
Japan,FiberCrop,1991,0
Mexico,FiberCrop,1991,3.03008
Middle East,FiberCrop,1991,4.06072
Pakistan,FiberCrop,1991,28.35594
Russia,FiberCrop,1991,36.406
South Africa,FiberCrop,1991,0.948
South America_Northern,FiberCrop,1991,0.62712
South America_Southern,FiberCrop,1991,5.78534
South Asia,FiberCrop,1991,6.777
South Korea,FiberCrop,1991,0.01118
Southeast Asia,FiberCrop,1991,2.1114
USA,FiberCrop,1991,52.45
Africa_Eastern,FodderHerb,1991,0.6508
Africa_Northern,FodderHerb,1991,0.2134
Australia_NZ,FodderHerb,1991,0.3619
Central Asia,FodderHerb,1991,48.16
EU-12,FodderHerb,1991,18.47665
EU-15,FodderHerb,1991,0.93739
Europe_Eastern,FodderHerb,1991,18.06
Europe_Non_EU,FodderHerb,1991,3.22389
Mexico,FodderHerb,1991,0.08203
Middle East,FodderHerb,1991,0.40936
Russia,FodderHerb,1991,6.02
Africa_Eastern,MiscCrop,1991,60.30474
Africa_Northern,MiscCrop,1991,29.36701
Africa_Southern,MiscCrop,1991,24.40165
Africa_Western,MiscCrop,1991,100.18689
Argentina,MiscCrop,1991,9.00362
Australia_NZ,MiscCrop,1991,20.37217
Brazil,MiscCrop,1991,119.01333
Canada,MiscCrop,1991,7.13877
Central America and Caribbean,MiscCrop,1991,29.19274
Central Asia,MiscCrop,1991,737.59384
China,MiscCrop,1991,142.63192
Colombia,MiscCrop,1991,13.53357
EU-12,MiscCrop,1991,318.04625
EU-15,MiscCrop,1991,94.90033
Europe_Eastern,MiscCrop,1991,276.59769
Europe_Non_EU,MiscCrop,1991,96.62964
European Free Trade Association,MiscCrop,1991,0.43442
India,MiscCrop,1991,300.81143
Indonesia,MiscCrop,1991,34.76048
Japan,MiscCrop,1991,6.65382
Mexico,MiscCrop,1991,39.74797
Middle East,MiscCrop,1991,38.86612
Pakistan,MiscCrop,1991,21.94462
Russia,MiscCrop,1991,92.19923
South Africa,MiscCrop,1991,4.57737
South America_Northern,MiscCrop,1991,5.67852
South America_Southern,MiscCrop,1991,19.05767
South Asia,MiscCrop,1991,17.63123
South Korea,MiscCrop,1991,8.47476
Southeast Asia,MiscCrop,1991,49.43038
